course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
948294,مدخل في أساسيات الفوطوشوب للمبتدئين فقط,120,Paid,13,9,7,All Levels,0.94,1,06-09-2016,2016,9,Graphic Design,1560
899240,illustrator CC 2015.3 - Curso básico de ferramentas,20,Paid,13,6,12,All Levels,0.94,1,08-07-2016,2016,7,Graphic Design,260
964478,Zombie Apocalypse Photoshop Actions,50,Paid,12,1,15,All Levels,0.94,1.5,26-09-2016,2016,9,Graphic Design,600
1055424,Stencil - Simple Graphic Design For Entrepreneurs,95,Paid,11,0,10,All Levels,0.94,1,03-01-2017,2017,1,Graphic Design,1045
624356,How to make Better Compositions: Take your art to new height,30,Paid,11,3,8,All Levels,0.94,0.533333333,04-08-2016,2016,8,Graphic Design,330
255604,Intro to Illustrator,20,Paid,11,4,59,All Levels,0.94,7,20-07-2014,2014,7,Graphic Design,220
381828,Learn Mobile App Design in Photoshop,20,Paid,11,1,13,Intermediate Level,0.94,1.5,07-01-2015,2015,1,Graphic Design,220
1133716,Adobe Illustrator CC Advanced,30,Paid,11,1,27,All Levels,0.94,1.5,08-03-2017,2017,3,Graphic Design,330
647520,誰でもわかる Adobe Illustrator CS6,20,Paid,11,2,15,Beginner Level,0.94,3,22-10-2015,2015,10,Graphic Design,220
1008654,Learn Photo Manipulation - Build 3 projects,40,Paid,10,1,18,Beginner Level,0.94,2.5,27-11-2016,2016,11,Graphic Design,400
686430,Curso de Corel Draw: Como Hacer Todo para tu Fiesta Temática,125,Paid,10,3,55,All Levels,0.94,2.5,27-04-2016,2016,4,Graphic Design,1250
406054,Photoshop: Real World Learning,20,Paid,9,0,56,All Levels,0.94,5,29-01-2015,2015,1,Graphic Design,180
585174,Adobe Illustrator Fast Track,40,Paid,9,0,23,Beginner Level,0.94,2.5,18-08-2015,2015,8,Graphic Design,360
1143032,Silhouettes that Sells,25,Paid,9,1,13,All Levels,0.94,1,23-03-2017,2017,3,Graphic Design,225
942768,Photoshop Learn Concept Art Manipulation,25,Paid,8,0,11,Beginner Level,0.94,1.5,30-08-2016,2016,8,Graphic Design,200
1165268,15  Motion Graphic Elements in After Effect (Series 2),30,Paid,8,0,20,All Levels,0.94,3,11-04-2017,2017,4,Graphic Design,240
1009622,超基礎！超入門！〜作りながら学ぶ。完全無料3DCGソフトBlender〜,80,Paid,8,1,43,Beginner Level,0.94,5.5,14-12-2016,2016,12,Graphic Design,640
1178226,Learn to Create a Mandala with Adobe Illustrator,50,Paid,7,0,28,All Levels,0.94,4.5,24-04-2017,2017,4,Graphic Design,350
1133648,Fantasy map design,30,Paid,7,2,18,Beginner Level,0.94,2.5,16-03-2017,2017,3,Graphic Design,210
1036766,How to Color Comic Books... with a Mouse,30,Paid,7,0,8,All Levels,0.94,2,03-01-2017,2017,1,Graphic Design,210
909970,Paint atmospheric sunset with soft pastel!,20,Paid,7,1,5,Intermediate Level,0.94,0.616666667,17-08-2016,2016,8,Graphic Design,140
1216164,Photoshop - Automatização com Adobe Script,195,Paid,7,0,87,All Levels,0.94,8.5,15-05-2017,2017,5,Graphic Design,1365
1104858,Photoshop Tools 101,50,Paid,6,0,49,Beginner Level,0.94,3,01-05-2017,2017,5,Graphic Design,300
843620,Learn Adobe InDesign from Scratch,40,Paid,6,2,46,All Levels,0.94,4.5,20-06-2016,2016,6,Graphic Design,240
1201118,Icon Design Masterclass: Learn Icon Design Principles,40,Paid,6,0,15,All Levels,0.94,2.5,05-05-2017,2017,5,Graphic Design,240
327310,Design Efficiency Intensive,20,Paid,6,0,5,All Levels,0.94,0.55,12-01-2015,2015,1,Graphic Design,120
