course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
815182,Saxophone Pro Series - You're going to love practicing Sax,50,Paid,119,4,32,All Levels,0.18,5.5,08-04-2016,2016,4,Musical Instruments,5950
13216,Aprende a Tocar Teclado - Piano,35,Paid,119,8,52,All Levels,0.96,3.5,26-01-2012,2012,1,Musical Instruments,4165
56970,Drum Set for Beginners,20,Paid,119,8,26,All Levels,0.2,3.5,02-10-2013,2013,10,Musical Instruments,2380
452514,Beginner Guitar Lessons,20,Paid,118,0,5,All Levels,0.96,1,23-03-2015,2015,3,Musical Instruments,2360
1108666,Worship Piano: From Beginner to Pro,80,Paid,117,11,32,Intermediate Level,0.12,3,18-02-2017,2017,2,Musical Instruments,9360
624662,Guitar: The Next Level,55,Paid,117,12,10,All Levels,0.57,1,02-10-2015,2015,10,Musical Instruments,6435
761938,Guitar Lessons - The Modal System - Modes Essentials,45,Paid,116,7,27,All Levels,0.55,2,14-02-2016,2016,2,Musical Instruments,5220
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,95,Paid,115,17,17,Beginner Level,0.9,1.5,10-08-2015,2015,8,Musical Instruments,10925
188064,"Trumpet Solos: Learn how to Perform Three Fun, Unique Pieces",50,Paid,115,6,53,Beginner Level,0.96,2.5,25-03-2014,2014,3,Musical Instruments,5750
266682,HARP&SOUL  |  Learn the Secrets of the Harmonica,35,Paid,114,8,59,All Levels,0.78,2,01-10-2014,2014,10,Musical Instruments,3990
455676,Electric Bass for Busy Beginners Course 1,50,Paid,114,15,13,All Levels,0.55,1.5,27-04-2015,2015,4,Musical Instruments,5700
888852,Aprendiendo piano: Lectura de piezas clásicas Vol.II,40,Paid,113,4,18,Beginner Level,0.11,1.5,29-06-2016,2016,6,Musical Instruments,4520
380596,Learn Piano: The Basics of Keyboards,20,Paid,113,0,24,All Levels,0.46,1.5,03-01-2015,2015,1,Musical Instruments,2260
398224,"Classical Guitar Master Class: 'Alman  """,195,Paid,113,2,34,All Levels,0.78,2,21-04-2015,2015,4,Musical Instruments,22035
721274,Learn to Play Irish Fiddle,60,Paid,112,7,63,Expert Level,0.07,5.5,18-01-2016,2016,1,Musical Instruments,6720
773016,Piano With Willie Building Technique with Scales Vol. 1,40,Paid,111,15,12,Beginner Level,0.77,1.5,13-04-2016,2016,4,Musical Instruments,4440
631480,Enseñando música: mejora tus clases de instrumento,30,Paid,111,3,18,Intermediate Level,0.2,1.5,07-10-2015,2015,10,Musical Instruments,3330
1065198,GUITAR #1: Beginner Basics and Beyond,20,Paid,111,12,64,Beginner Level,0.18,3,01-03-2017,2017,3,Musical Instruments,2220
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,50,Paid,106,7,89,Beginner Level,0.11,6,16-04-2015,2015,4,Musical Instruments,5300
763100,Guitar Lessons - 50 Essential Fast Legato Licks,35,Paid,105,9,23,Beginner Level,0.34,3,15-02-2016,2016,2,Musical Instruments,3675
1190448,Learn Lion (Saroo) Soundtrack On The Piano By Ear,20,Paid,104,0,9,Beginner Level,0.75,0.533333333,24-04-2017,2017,4,Musical Instruments,2080
1102436,Learn 10 Scottish Tunes Piano Easy Level,45,Paid,103,1,46,All Levels,0.8,3.5,20-02-2017,2017,2,Musical Instruments,4635
315812,Gibson's Learn & Master Guitar,50,Paid,103,33,309,Expert Level,0.78,38,30-10-2014,2014,10,Musical Instruments,5150
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,100,Paid,103,2,11,Beginner Level,0.23,1,31-05-2017,2017,5,Musical Instruments,10300
1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,40,Paid,100,15,14,All Levels,0.45,1.5,20-11-2016,2016,11,Musical Instruments,4000
139784,Learn to improvise on your harmonica - in nice easy steps,35,Paid,98,1,15,All Levels,0.6,2,16-03-2014,2014,3,Musical Instruments,3430
349142,Master Oboe Playing: Intermediate Instruction Made Simple!,50,Paid,98,6,73,Intermediate Level,0.34,5.5,01-01-2015,2015,1,Musical Instruments,4900
939668,Learn 3 - All Time A R Rahman Hits on Carnatic Flute!,70,Paid,98,18,31,All Levels,1,2.5,13-12-2016,2016,12,Musical Instruments,6860
761122,Blues Guitar Lessons - Volume 3 - Minor Blues Essentials,45,Paid,98,5,14,Beginner Level,0.22,2,13-02-2016,2016,2,Musical Instruments,4410
1182624,Play Thousands of Songs On The Guitar | Cheater Chords,100,Paid,97,5,12,Beginner Level,0.66,1,19-04-2017,2017,4,Musical Instruments,9700
810576,Clarinet Pro Series - Fall in love with the Clarinet,50,Paid,95,3,30,All Levels,0.13,6,08-04-2016,2016,4,Musical Instruments,4750
743674,Piano With Willie: Blues n' Boogie Vol. 2,40,Paid,95,8,11,All Levels,0.14,2.5,13-04-2016,2016,4,Musical Instruments,3800
326310,Get Piano Skills TODAY!!!,100,Paid,92,5,71,All Levels,0.3,3.5,05-11-2014,2014,11,Musical Instruments,9200
823860,Trumpet Pro Series - You're going to love practicing Trumpet,50,Paid,92,1,25,All Levels,0.89,6,22-04-2016,2016,4,Musical Instruments,4600
149602,Learn To Play Trumpet Fast Using The Passive Trumpet Tutor,50,Paid,92,3,71,Beginner Level,0.94,1.5,27-01-2014,2014,1,Musical Instruments,4600
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",50,Paid,90,2,61,All Levels,0.18,2.5,16-04-2015,2015,4,Musical Instruments,4500
807494,Learn the Violin - Bowing Techniques,80,Paid,89,6,12,Expert Level,0.96,0.666666667,26-06-2016,2016,6,Musical Instruments,7120
