course_id,course_title,price,Free/Paid,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_,Year,Month,subject,Revenue
598094,Crowdfunding to Win,40,Paid,627,15,15,All Levels,0.96,1.5,23-09-2015,2015,9,Business Finance,25080
579642,Professional Trading - Consistent Profits with Low Risk!,20,Paid,627,5,27,All Levels,0.96,1,17-10-2015,2015,10,Business Finance,12540
42197,Options Spreads Bundle-  the heart of Options Trading,120,Paid,623,43,8,Beginner Level,0.96,2.5,19-02-2013,2013,2,Business Finance,74760
103144,Forex Elite Trading,85,Paid,623,7,22,All Levels,0.96,6,18-10-2013,2013,10,Business Finance,52955
364428,CFA Corporate Finance Level 1 (Part 1),180,Paid,621,1,107,Beginner Level,0.96,14.5,06-12-2014,2014,12,Business Finance,111780
280842,Take Your Career to the Next Level with MBA Finance,50,Paid,618,10,19,All Levels,0.96,2,29-10-2015,2015,10,Business Finance,30900
552504,Introduction to Options - Strategies For Consistent Profits,40,Paid,617,44,55,All Levels,0.96,4.5,16-08-2015,2015,8,Business Finance,24680
169662,Capital Market Immersion,195,Paid,613,33,142,Beginner Level,0.96,24.5,25-02-2014,2014,2,Business Finance,119535
749468,Kostenrechnung lernen leicht gemacht,40,Paid,612,46,72,Beginner Level,0.96,3,06-06-2016,2016,6,Business Finance,24480
1243448,"Forex Trading with Fixed 'Risk through Options Trading""",200,Paid,611,4,26,Beginner Level,0.96,1,07-06-2017,2017,6,Business Finance,122200
42642,The Basics Of Volume Analysis,60,Paid,611,57,13,All Levels,0.96,1.5,24-02-2013,2013,2,Business Finance,36660
724596,Tax Preparation: Learn Fast! Prepare Taxes with Confidence!,200,Paid,609,32,33,All Levels,0.96,2.5,12-01-2016,2016,1,Business Finance,121800
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery,60,Paid,607,55,16,All Levels,0.96,2,05-03-2013,2013,3,Business Finance,36420
975074,ALGOTECH Hedge Fund Method for Stock Market Trading,20,Paid,605,19,4,Intermediate Level,0.96,0.316666667,10-10-2016,2016,10,Business Finance,12100
854764,Indian Contract Act 1872: Must for all Finance Professionals,20,Paid,605,3,14,Beginner Level,0.96,1,20-05-2016,2016,5,Business Finance,12100
158830,Samuel and Co Trading - Stock & Forex Trading,50,Paid,592,109,24,All Levels,0.96,5.5,10-02-2014,2014,2,Business Finance,29600
1053272,The Financial Analyst Skills Training (FAST) course 2017,100,Paid,589,31,138,All Levels,0.96,10,02-01-2017,2017,1,Business Finance,58900
160322,Basics of Finance and Budgeting,20,Paid,578,7,34,Beginner Level,0.96,6,19-05-2014,2014,5,Business Finance,11560
696616,Stock Market for Beginners - Complete Starter Toolkit,120,Paid,577,45,82,Beginner Level,0.96,6.5,31-03-2016,2016,3,Business Finance,69240
258174,Accounting for Depreciation (Collage Level),20,Paid,576,1,14,Expert Level,0.55,1,09-07-2014,2014,7,Business Finance,11520
159388,3. Compound Interest,20,Paid,570,2,21,Beginner Level,0.88,2,11-02-2014,2014,2,Business Finance,11400
1046724,Quantitative Trading Analysis with R,50,Paid,567,40,53,Beginner Level,0.24,7.5,22-12-2016,2016,12,Business Finance,28350
207166,How to Copy the Best Traders on Etoro,90,Paid,564,9,41,Beginner Level,0.55,3.5,01-05-2014,2014,5,Business Finance,50760
247558,A Complete Guide to Becoming a Trader on the Forex Market,25,Paid,562,11,15,All Levels,0.96,1,28-06-2014,2014,6,Business Finance,14050
355622,Trade Forex 13 Patterns - Golden Ratios Secret Revealed,200,Paid,554,63,44,Beginner Level,0.2,4,10-01-2015,2015,1,Business Finance,110800
615206,Professional Bookkeeping & Accounting 1: Sales & Purchases,35,Paid,551,22,34,Beginner Level,0.57,1.5,27-09-2015,2015,9,Business Finance,19285
718338,How To Confidently Join The Bitcoin Revolution,45,Paid,547,98,53,All Levels,0.94,7,14-01-2016,2016,1,Business Finance,24615
179446,Commercial Credit Analysis,50,Paid,545,48,42,Beginner Level,0.96,7.5,12-03-2014,2014,3,Business Finance,27250
883394,Forex - Calculate Lot Size Like Pro,20,Paid,543,14,11,All Levels,0.86,0.6,21-06-2016,2016,6,Business Finance,10860
44319,Master Calendar Spreads with this live trade on Gold (GLD),60,Paid,540,44,6,Beginner Level,0.96,1,02-03-2013,2013,3,Business Finance,32400
597716,Trade Pullback Candlestick Strategy - Make Consistent Pips,200,Paid,521,67,24,Beginner Level,0.19,3,24-02-2016,2016,2,Business Finance,104200
240256,Forex Breakout Profits: The Definitive Guide,25,Paid,521,60,27,All Levels,0.93,2.5,30-11-2014,2014,11,Business Finance,13025
466774,Learn About Bitcoin and Bitcoin Mining,20,Paid,520,10,9,All Levels,0.11,0.533333333,01-05-2015,2015,5,Business Finance,10400
252950,Chartered Financial Analyst (CFA) - Level 1 - FRA,30,Paid,517,5,17,All Levels,0.34,14.5,30-06-2014,2014,6,Business Finance,15510
975414,Contango VXX - ETF Options Trading - Double Your Investment,200,Paid,513,20,20,All Levels,0.34,1,06-10-2016,2016,10,Business Finance,102600
327962,Forex Trading Profitably,20,Paid,512,13,15,Expert Level,0.6,0.666666667,04-11-2014,2014,11,Business Finance,10240
221872,Working Capital Management for Entrepreneurs,20,Paid,507,5,15,Beginner Level,0.92,1,19-11-2014,2014,11,Business Finance,10140
941120,Option Trading for Rookies: Make & Manage Profitable Trades,95,Paid,507,19,59,Beginner Level,0.16,2,02-09-2016,2016,9,Business Finance,48165
455452,"Accounting, Finance and Banking - A Comprehensive Study",180,Paid,507,36,395,All Levels,0.79,33,26-03-2015,2015,3,Business Finance,91260
1028656,财务分析与估值建模入门,0,Free,505,43,10,All Levels,0.59,1.5,03-12-2016,2016,12,Business Finance,0
1041926,How to Trade Forex like a Hedge Fund: Long FX Strategies,115,Paid,504,5,32,Beginner Level,0.55,1.5,23-03-2017,2017,3,Business Finance,57960
485889,Cost Accounting - A Comprehensive Study,180,Paid,503,43,286,Beginner Level,0.73,29.5,26-04-2015,2015,4,Business Finance,90540
476622,Basel Norms (Basel 1/ Basel 2/ Basel 3) Simplified,40,Paid,500,45,34,Beginner Level,0.48,4,26-04-2015,2015,4,Business Finance,20000
178602,Capital Market Road Map,50,Paid,495,47,21,All Levels,0.42,4,11-03-2014,2014,3,Business Finance,24750
923184,Pin Bars: The Most Powerful Forex Trading Signal,200,Paid,494,16,19,All Levels,0.41,1,10-08-2016,2016,8,Business Finance,98800
619716,Easy Market Profits: 3 Step Stock Investing Strategy,20,Paid,486,3,14,All Levels,0.26,3,23-09-2015,2015,9,Business Finance,9720
179500,Interest Rate Swaps,50,Paid,485,24,20,Beginner Level,0.2,3.5,11-03-2014,2014,3,Business Finance,24250
1102462,FOREX Trading with Price Action,195,Paid,484,57,19,Beginner Level,0.99,1,14-03-2017,2017,3,Business Finance,94380
624016,TRADING FOR A LIVING: Trading Full-Time Transition Guide,195,Paid,483,10,40,Intermediate Level,0.99,3.5,06-11-2015,2015,11,Business Finance,94185
577198,Asset Protection Using Offshore Companies,20,Paid,480,3,21,Beginner Level,0.99,1,12-08-2015,2015,8,Business Finance,9600
702138,Bitcoin Investing: The Complete Buy & Hold Strategy,25,Paid,477,70,41,Beginner Level,0.99,4,10-01-2016,2016,1,Business Finance,11925
436488,Futures/Commodity Trading,50,Paid,472,34,23,All Levels,0.99,5.5,05-03-2015,2015,3,Business Finance,23600
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,20,Paid,465,51,28,All Levels,0.99,1,12-09-2016,2016,9,Business Finance,9300
551910,SEASON 2 MQL4 Tutorial Bootcamp - Metatrader4 Trading Robots,25,Paid,462,18,34,All Levels,0.99,1,16-07-2015,2015,7,Business Finance,11550
676764,Create Your Own Automated Stock Trading Robot In EXCEL!,150,Paid,461,45,44,All Levels,0.99,5,09-12-2015,2015,12,Business Finance,69150
41961,"Options Foundation - Time Decay, Implied Volatility, Greeks",60,Paid,459,25,14,All Levels,0.47,3,17-02-2013,2013,2,Business Finance,27540
42640,Technical Analysis - A practical approach for trade entry,60,Paid,454,52,15,All Levels,0.98,2,24-02-2013,2013,2,Business Finance,27240
379196,Binary Options Beginners Guide : Nadex,40,Paid,454,52,39,Beginner Level,0.15,2,09-01-2015,2015,1,Business Finance,18160
1070886,Python Algo Trading: FX Trading with Oanda,200,Paid,453,42,33,All Levels,0.91,3,14-03-2017,2017,3,Business Finance,90600
781954,Cost Accounting and Financial Management - A Complete Study,150,Paid,452,14,444,All Levels,0.14,45,04-03-2016,2016,3,Business Finance,67800
648174,Buchführung lernen leicht gemacht,40,Paid,446,39,70,All Levels,0.24,5,13-06-2016,2016,6,Business Finance,17840
868686,Double Entry Bookkeeping,50,Paid,440,17,10,Beginner Level,0.47,1,15-06-2016,2016,6,Business Finance,22000
713416,Proven Methods In Trading Candlestick Patterns,75,Paid,438,10,22,All Levels,0.19,1.5,12-02-2016,2016,2,Business Finance,32850
1002282,Bitcoin - Ethereum: Trading -Watch me manage my own account!,165,Paid,431,58,22,Beginner Level,0.15,2.5,12-11-2016,2016,11,Business Finance,71115
179824,Equity Products,50,Paid,426,17,16,All Levels,0.51,2.5,11-03-2014,2014,3,Business Finance,21300
298044,Accounting for everyone!,35,Paid,420,2,14,All Levels,0.15,1,19-11-2014,2014,11,Business Finance,14700
101234,The Smart Option Trader,45,Paid,412,19,74,All Levels,0.7,13,10-10-2013,2013,10,Business Finance,18540
815482,Stock Technical Analysis with Python,50,Paid,409,35,46,Beginner Level,0.65,8,12-04-2016,2016,4,Business Finance,20450
787508,How to Grow your Small Business and not run out of Cash,25,Paid,408,3,16,Beginner Level,0.24,1.5,05-04-2016,2016,4,Business Finance,10200
172898,Fundamental Financial Math,50,Paid,406,13,15,All Levels,0.94,2.5,04-03-2014,2014,3,Business Finance,20300
788720,Cost of Capital and Weighted Average Cost of Capital,0,Free,405,3,22,Beginner Level,0.93,1,11-04-2016,2016,4,Business Finance,0
53211,Matemática Financeira de um jeito fácil,95,Paid,401,67,20,All Levels,0.28,1.5,23-07-2013,2013,7,Business Finance,38095
932274,The Ultimate Fibonacci Trading Plan for Forex and Stocks,200,Paid,399,15,15,All Levels,0.24,1,19-08-2016,2016,8,Business Finance,79800
576906,"Technical Analysis Primer for trading Stocks, Bonds & Forex",50,Paid,397,4,36,Beginner Level,0.18,3,23-11-2015,2015,11,Business Finance,19850
180384,Yield Curve Dynamics,50,Paid,397,24,19,All Levels,0.68,3,12-03-2014,2014,3,Business Finance,19850
455120,Life Coach Business Basics: Finance and Operations,195,Paid,397,4,54,All Levels,0.51,3.5,27-08-2015,2015,8,Business Finance,77415
180360,Equity Swaps,50,Paid,394,25,18,All Levels,0.13,3,13-03-2014,2014,3,Business Finance,19700
1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,30,Paid,394,109,73,Intermediate Level,0.35,5.5,06-02-2017,2017,2,Business Finance,11820
610812,Portfolio Management CFA L1 2016,20,Paid,393,5,34,Beginner Level,0.78,5,15-09-2015,2015,9,Business Finance,7860
72644,Complete Claritas Investment Certificate,50,Paid,388,56,35,All Levels,0.6,11.5,05-08-2013,2013,8,Business Finance,19400
950748,Finanzielle Unabhängigkeit-2 Millionär werden mit Investment,20,Paid,384,37,18,Intermediate Level,0.93,0.716666667,12-09-2016,2016,9,Business Finance,7680
578534,The Intelligent Investor,30,Paid,384,40,44,All Levels,0.77,10.5,27-08-2015,2015,8,Business Finance,11520
932454,Contabilidad rápida y eficaz,40,Paid,379,60,60,Beginner Level,0.18,2,18-08-2016,2016,8,Business Finance,15160
180372,Mortgage Backed Securities,50,Paid,376,29,21,Beginner Level,0.71,3.5,13-03-2014,2014,3,Business Finance,18800
1123226,MasterClass-Japanese & Heiken Ashi CandleStick Patterns,195,Paid,375,10,26,All Levels,0.64,3.5,12-03-2017,2017,3,Business Finance,73125
601912,TRADING: 5K CHALLENGE,55,Paid,375,10,19,Intermediate Level,0.93,1,12-09-2015,2015,9,Business Finance,20625
658766,Advanced Financial Management for CA / CS / CFA /CPA Exams,150,Paid,375,15,194,All Levels,0.91,24.5,03-11-2015,2015,11,Business Finance,56250
201942,"Bitcoins - Past, Present, Future",20,Paid,373,3,14,Beginner Level,0.88,1.5,23-04-2014,2014,4,Business Finance,7460
1185936,الدروس التعليمية لسوق الفوركس والأسواق المالية الأخرى,0,Free,368,3,69,Intermediate Level,0.46,20.5,25-04-2017,2017,4,Business Finance,0
1247394,Cryptocurrency Trading: Complete Guide To Trading Altcoins,95,Paid,367,42,35,Beginner Level,0.51,5,21-06-2017,2017,6,Business Finance,34865
100526,Winning Options Trading System,105,Paid,367,11,24,All Levels,0.15,7.5,09-10-2013,2013,10,Business Finance,38535
737832,Bitcoin Peer Investing: How To Generate Double Digit Returns,25,Paid,366,45,41,All Levels,0.6,2.5,24-01-2016,2016,1,Business Finance,9150
688244,How I Make Money Writing About Stocks Online,195,Paid,360,24,12,Beginner Level,0.33,2.5,18-12-2015,2015,12,Business Finance,70200
617976,Curso Completo del Mercado FOREX,200,Paid,359,86,50,All Levels,0.01,5.5,18-11-2015,2015,11,Business Finance,71800
645634,How to Build Profitable FOREX Automated Trading Strategies!,200,Paid,358,8,21,Beginner Level,0.11,2.5,11-11-2015,2015,11,Business Finance,71600
638966,188% Profit in 1Year - Forex ALGO Robot Trading no indicator,120,Paid,357,71,20,Beginner Level,0.88,2,03-05-2016,2016,5,Business Finance,42840
792216,Stock Technical Analysis with R,50,Paid,354,32,49,Beginner Level,0.71,7,18-03-2016,2016,3,Business Finance,17700
996612,High Probability Trading Across Any Market: Stocks & Forex,95,Paid,353,27,105,All Levels,0.54,18.5,01-12-2016,2016,12,Business Finance,33535
682514,Professional Forex strategy,50,Paid,353,21,17,All Levels,0.94,1.5,03-02-2016,2016,2,Business Finance,17650
239268,Level 1 2014 CFA® Program – Equity Investments,40,Paid,347,0,24,All Levels,0.49,4.5,30-01-2015,2015,1,Business Finance,13880
312834,Professional Trading With Institutional Supply & Demand,200,Paid,343,84,37,All Levels,0.3,5.5,24-11-2014,2014,11,Business Finance,68600
1110470,The Passive Investing Blueprint - Build Wealth Passively,200,Paid,338,32,66,All Levels,0.74,3.5,08-03-2017,2017,3,Business Finance,67600
1214144,¡Triunfar en La Bolsa de Valores No Requiere de Experiencia!,0,Free,338,7,6,Beginner Level,0.47,1,30-05-2017,2017,5,Business Finance,0
389834,Stock Trading: Ultimate Guide to swing trading stocks,200,Paid,336,6,13,Beginner Level,0.55,0.683333333,25-10-2016,2016,10,Business Finance,67200
680046,Curso Completo de Opciones Binarias: Estrategias 90% Acierto,145,Paid,335,16,26,Intermediate Level,0.77,1.5,16-12-2015,2015,12,Business Finance,48575
679238,Day Trading - Learn to Day Trade / Swing Trade In One Hour.,95,Paid,335,25,29,Expert Level,0.68,1.5,27-11-2015,2015,11,Business Finance,31825
439210,Law Matters,20,Paid,327,1,12,Beginner Level,0.43,0.45,27-03-2015,2015,3,Business Finance,6540
950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,20,Paid,326,23,14,Intermediate Level,0.66,1,12-09-2016,2016,9,Business Finance,6520
767256,Mastering Technical Analysis : Maximizing Trading Profits,60,Paid,325,14,62,All Levels,0.15,5,04-03-2016,2016,3,Business Finance,19500
323828,"An Introduction: MT4 Email, Sound, Notification Forex Alerts",20,Paid,323,30,11,Beginner Level,0.66,0.616666667,01-11-2014,2014,11,Business Finance,6460
975982,4 Easy Daily Forex Trades: A Recipe for Trading Success,200,Paid,319,19,12,All Levels,0.89,1,17-11-2016,2016,11,Business Finance,63800
667332,Robots de Forex: espere ganar 175%p.a! Incluye Robot de Fx!,130,Paid,315,49,41,Beginner Level,0.74,5,22-01-2016,2016,1,Business Finance,40950
576636,Build your own Naked Trading Forex Robot,40,Paid,315,28,19,Beginner Level,0.85,2,11-08-2015,2015,8,Business Finance,12600
885443,Investment Portfolio Analysis with R,50,Paid,314,38,37,All Levels,0.68,6.5,27-06-2016,2016,6,Business Finance,15700
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,20,Paid,313,14,25,All Levels,0.16,1,05-07-2015,2015,7,Business Finance,6260
236070,Forex Harmonic Trading- With Multiple Forex Chart Examples,135,Paid,313,16,25,Beginner Level,0.78,2.5,28-11-2016,2016,11,Business Finance,42255
331968,Trading: From Wall Street to Your Street,50,Paid,312,24,37,Beginner Level,0.78,5.5,18-12-2014,2014,12,Business Finance,15600
157336,10. Bonds and Bond Pricing,20,Paid,308,4,10,All Levels,0.78,1,11-02-2014,2014,2,Business Finance,6160
1191504,How to create a routine Trading,25,Paid,307,8,5,All Levels,0.78,0.133333333,01-05-2017,2017,5,Business Finance,7675
355798,Learn Accounting by Specific Examples - Part 1,50,Paid,306,0,5,Beginner Level,0.78,0.633333333,28-11-2014,2014,11,Business Finance,15300
400976,Bitcoin Trading 101,95,Paid,302,6,19,All Levels,0.78,2,29-01-2015,2015,1,Business Finance,28690
596026,Trade for Profit: Find-Trade Stocks Successfully Arabic عربي,95,Paid,299,5,65,All Levels,0.78,2.5,12-11-2015,2015,11,Business Finance,28405
414744,Learn How to File Taxes for Uber and Lyft Drivers,40,Paid,294,5,25,All Levels,0.78,2,12-02-2015,2015,2,Business Finance,11760
1196544,Python Algo Trading: Sentiment Trading with News,200,Paid,294,19,42,All Levels,0.78,7,28-04-2017,2017,4,Business Finance,58800
176136,Trade for a Living,20,Paid,293,14,59,Beginner Level,0.78,8,22-03-2014,2014,3,Business Finance,5860
739910,Learn To Trade The Forex Naked Price Action Acapulco Trade,70,Paid,288,9,13,Intermediate Level,0.78,1,25-01-2016,2016,1,Business Finance,20160
634932,Inversión: Fundamentos del Trading para Principiantes,125,Paid,285,6,18,Expert Level,0.78,1.5,26-10-2015,2015,10,Business Finance,35625
327788,Bitcoin - A Comprehensive Guide,20,Paid,283,13,35,Beginner Level,0.78,2.5,27-01-2015,2015,1,Business Finance,5660
639126,６時間でインターバンク市場を攻略！最短距離でトレード基礎力,35,Paid,280,40,54,Beginner Level,0.78,4,10-11-2015,2015,11,Business Finance,9800
936298,Trade the News in Forex: EA Robot Included,200,Paid,276,11,11,Beginner Level,0.78,0.566666667,30-08-2016,2016,8,Business Finance,55200
361286,Wealth Management,30,Paid,274,1,21,All Levels,0.78,3.5,17-12-2014,2014,12,Business Finance,8220
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,95,Paid,274,41,18,All Levels,0.78,1.5,26-10-2015,2015,10,Business Finance,26030
591880,1 - Concepts of Statistics For Beginners Step by Step,200,Paid,273,4,15,All Levels,0.78,0.516666667,30-08-2015,2015,8,Business Finance,54600
1100054,FOREX TRADING - Learn in a quick + profitable way + support,100,Paid,271,48,47,All Levels,0.78,3.5,20-02-2017,2017,2,Business Finance,27100
581498,Contabilidad Gubernamental en México,30,Paid,270,22,24,Beginner Level,0.78,3.5,14-08-2015,2015,8,Business Finance,8100
979616,"Investing In Stocks For Big Gains, Fundamental Investing",200,Paid,267,11,21,Intermediate Level,0.78,2,22-10-2016,2016,10,Business Finance,53400
382824,Investment Banking Operations : Securities Trade Life Cycle,30,Paid,267,9,10,All Levels,0.78,2,02-01-2015,2015,1,Business Finance,8010
42040,Buying Call and Put Options - Options beginner strategies,60,Paid,266,20,14,All Levels,0.78,3,18-02-2013,2013,2,Business Finance,15960
832832,Beginners Guide To Ichimoku Trading,20,Paid,265,16,17,Beginner Level,0.78,1,27-04-2016,2016,4,Business Finance,5300
597164,Learn to Trade for Profit: Finding Winning Stocks - Chinese,95,Paid,264,0,79,All Levels,0.78,3,08-10-2015,2015,10,Business Finance,25080
138004,Accounting Concepts For Technocrats,20,Paid,261,2,35,All Levels,0.78,2.5,26-12-2013,2013,12,Business Finance,5220
616564,entiende la contabilidad y consigue un aumento de salario,20,Paid,260,18,17,All Levels,0.78,1.5,23-09-2015,2015,9,Business Finance,5200
1088656,Quantitative Trading Analysis with Python,50,Paid,256,17,49,Intermediate Level,0.78,5.5,27-01-2017,2017,1,Business Finance,12800
743568,"Financial Analysis, from Scratch to Professional!",65,Paid,256,29,39,Beginner Level,0.21,3.5,06-03-2016,2016,3,Business Finance,16640
931626,Learn to Trade With Fibonacci Tools,30,Paid,252,45,30,Beginner Level,0.86,4,17-08-2016,2016,8,Business Finance,7560
803664,How to invest in Gold,50,Paid,249,14,39,All Levels,0.3,2.5,14-06-2016,2016,6,Business Finance,12450
871358,Financial Modeling and Valuation: Complete Beginner to Pro,50,Paid,249,46,28,Beginner Level,0.76,5,20-06-2016,2016,6,Business Finance,12450
504620,Mortgage Acceleration,20,Paid,247,2,17,Intermediate Level,0.09,1.5,21-08-2015,2015,8,Business Finance,4940
657130,"Trading Mindset, and Three Steps To Profitable Trading",20,Paid,246,8,24,All Levels,0.33,1.5,02-11-2015,2015,11,Business Finance,4920
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,20,Paid,244,13,21,All Levels,0.2,2.5,16-06-2015,2015,6,Business Finance,4880
662318,Learn Quickbooks to maintain books properly,20,Paid,241,5,26,All Levels,0.2,2.5,09-11-2015,2015,11,Business Finance,4820
155616,4. Ordinary Simple Annuities: The Basics,20,Paid,237,1,17,All Levels,0.45,1.5,31-01-2014,2014,1,Business Finance,4740
304000,Financial Modelling for entrepreneurs,20,Paid,232,7,17,Beginner Level,0.85,1,20-09-2014,2014,9,Business Finance,4640
1196728,From 0 to 1: Investments and Portfolio Theory,50,Paid,230,0,22,All Levels,0.18,4.5,01-05-2017,2017,5,Business Finance,11500
1225194,Zoho Books Gestion Financière d'Entreprise pas à pas,0,Free,229,0,33,Beginner Level,0.68,2,26-05-2017,2017,5,Business Finance,0
843854,The Complete Guide to Professional Trading with Elliott Wave,115,Paid,228,49,43,All Levels,0.78,4.5,11-05-2016,2016,5,Business Finance,26220
507600,Stock Trading Strategies Using a D.A.R.T.,20,Paid,227,3,5,All Levels,0.39,1,26-05-2015,2015,5,Business Finance,4540
73044,CFA Level I Foundation: Introduction to Financial Reporting,50,Paid,226,5,13,Beginner Level,0.21,5.5,05-08-2013,2013,8,Business Finance,11300
598722,"Build, Grow, and Protect Your Assets: A Step-by-Step Guide",195,Paid,226,26,26,Beginner Level,0.3,3.5,23-09-2015,2015,9,Business Finance,44070
1023650,Financial Modeling for Professionals in 1 Day!,200,Paid,226,12,29,All Levels,0.02,4.5,05-12-2016,2016,12,Business Finance,45200
239416,Level 1 2014 CFA® Program – Derivatives,40,Paid,225,2,17,All Levels,0.34,2.5,03-09-2014,2014,9,Business Finance,9000
172298,8. Amortization Schedules,20,Paid,225,1,5,Beginner Level,0.28,1,19-03-2014,2014,3,Business Finance,4500
801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",195,Paid,225,41,33,All Levels,0.07,5,30-03-2016,2016,3,Business Finance,43875
702278,The Big Volatility Short: The Best Trade On Wall Street!,200,Paid,224,35,16,All Levels,0.66,1.5,25-04-2016,2016,4,Business Finance,44800
1196816,From 0 to 1: Bond Theory and Valuation,50,Paid,223,2,29,Beginner Level,0.55,4,02-05-2017,2017,5,Business Finance,11150
964828,Forex Trading - Learn An Effective Forex Trading Strategy,95,Paid,223,34,16,All Levels,0.74,1.5,14-12-2016,2016,12,Business Finance,21185
746366,Financial Statements: Learn Accounting. Unlock the Numbers.,40,Paid,222,12,35,All Levels,0.34,3,17-02-2016,2016,2,Business Finance,8880
81064,Easy Forex and Futures Trading,100,Paid,218,5,66,All Levels,0.71,14.5,31-12-2013,2013,12,Business Finance,21800
831940,Fundamentals of Accounting for Business Owners,20,Paid,217,0,47,Beginner Level,0.3,2.5,06-02-2017,2017,2,Business Finance,4340
363058,Technical Trading and Investing Made Easy,40,Paid,217,7,27,All Levels,0.89,1.5,24-12-2014,2014,12,Business Finance,8680
380542,Day Trading in Stocks: Strategies for Beginner Investors,50,Paid,217,19,9,All Levels,0.8,2,08-01-2015,2015,1,Business Finance,10850
986034,Technical Analysis Using Elliott Wave Theory,60,Paid,217,7,16,Beginner Level,0.81,1,01-11-2016,2016,11,Business Finance,13020
429952,The Complete Financial Model Builder Course-Build 7 Models,75,Paid,214,20,88,Beginner Level,0.55,9,19-03-2015,2015,3,Business Finance,16050
235112,Forex - Catch the Big Market Moves in Forex,20,Paid,212,25,14,All Levels,0.3,1.5,02-06-2014,2014,6,Business Finance,4240
38456,Essential Options: Strategies for Mastering the Stock Market,50,Paid,211,9,27,All Levels,0.47,5,06-03-2013,2013,3,Business Finance,10550
304424,Numbers for the Business Plan,20,Paid,210,1,12,All Levels,0.25,1.5,22-09-2014,2014,9,Business Finance,4200
902888,Investment Portfolio Analysis with Python,50,Paid,209,13,37,Beginner Level,0.18,7,13-07-2016,2016,7,Business Finance,10450
167316,TRADER BOT: Introdução à Linguagem MQL5,20,Paid,209,33,33,All Levels,0.66,70,07-03-2014,2014,3,Business Finance,4180
822808,Tax Strategies of the Wealthy,195,Paid,207,19,11,Beginner Level,0.94,1.5,29-04-2016,2016,4,Business Finance,40365
148028,Become a Career Day Trader: Asian-Pacific Futures Markets,20,Paid,207,8,30,All Levels,0.94,3.5,27-01-2014,2014,1,Business Finance,4140
835212,The Fundamentals Of Finance For Non-Finance Professionals,40,Paid,206,3,7,Beginner Level,0.94,1.5,18-05-2016,2016,5,Business Finance,8240
593962,Stock Fundamental Analysis with Excel,50,Paid,206,13,50,Beginner Level,0.94,10,15-09-2015,2015,9,Business Finance,10300
765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,170,Paid,206,39,39,All Levels,0.94,6.5,12-03-2016,2016,3,Business Finance,35020
1016420,Введение в Финансовую Инженерию,50,Paid,205,20,20,All Levels,0.94,5,20-11-2016,2016,11,Business Finance,10250
158140,9. Sinking Funds,20,Paid,205,1,5,All Levels,0.94,1,11-02-2014,2014,2,Business Finance,4100
990440,My Forex Strategy that win consistently over and over,200,Paid,204,23,9,All Levels,0.94,1.5,29-10-2016,2016,10,Business Finance,40800
229360,Level 1 2014 CFA® Program – Corporate Finance,40,Paid,204,1,18,All Levels,0.94,3,21-06-2014,2014,6,Business Finance,8160
985104,Investimento em Ações para Leigos,20,Paid,201,46,19,All Levels,0.94,2.5,11-11-2016,2016,11,Business Finance,4020
742106,Credit Risk Analysis,20,Paid,194,24,19,Beginner Level,0.94,3.5,28-01-2016,2016,1,Business Finance,3880
307080,Introducción a la contabilidad,20,Paid,193,19,14,All Levels,0.94,1,17-12-2014,2014,12,Business Finance,3860
1128662,Volatility Trading Analysis with R,50,Paid,190,13,45,All Levels,0.94,6,06-03-2017,2017,3,Business Finance,9500
42146,Advanced Finance and Accounting for Startups,40,Paid,188,7,48,Expert Level,0.5,6.5,27-02-2014,2014,2,Business Finance,7520
306360,How to Read Financial Statements: Build Financial Literacy.,25,Paid,188,10,20,All Levels,0.6,1.5,19-12-2014,2014,12,Business Finance,4700
1097486,Apprendre à trader sur le marché du Forex - guide complet,140,Paid,187,47,38,All Levels,0.65,3,07-03-2017,2017,3,Business Finance,26180
1039930,"Wie Du, Dir auch mit kleinen Beträgen ein Vermögen aufbaust",70,Paid,187,3,53,Intermediate Level,0.51,7,14-12-2016,2016,12,Business Finance,13090
521952,Ultimate Guide To Trading Engulfing Candlestick Strategy,200,Paid,185,36,25,All Levels,0.3,2.5,25-10-2016,2016,10,Business Finance,37000
902150,Learn Global Macro Trading & Investing for Retail Investor,75,Paid,178,16,27,All Levels,0.07,1.5,15-07-2016,2016,7,Business Finance,13350
850294,The Everyday Investor: Building Wealth with Venture Capital,20,Paid,176,2,12,All Levels,0.91,2.5,07-06-2016,2016,6,Business Finance,3520
323916,Learn How To use Channels to find amazing Forex Entries,45,Paid,172,48,15,All Levels,0.29,1,24-05-2017,2017,5,Business Finance,7740
179978,How to Make IT Work Successfully in Capital Markets,50,Paid,171,8,21,All Levels,0.44,3,11-03-2014,2014,3,Business Finance,8550
